customer_id,signup_date,plan_tier,monthly_price,contract_type,payment_method,country,industry,company_size_employees,monthly_active_users_pct,feature_adoption_count,support_tickets_90d,avg_csat_score,failed_payments_90d,last_login_days_ago,churned,churn_date,tenure_months,lifetime_revenue
C03901,2023-11-01,Basic,29,Month-to-month,Credit Card,USA,Marketing/Agency,38,0.39,3,1,4.54,0,13,0,,34,986
C03902,2025-06-01,Enterprise,199,Month-to-month,Credit Card,Australia,Finance,21,0.98,8,3,3.05,1,2,0,,15,2985
C03903,2023-01-01,Enterprise,199,Month-to-month,Credit Card,USA,E-commerce,35,0.809,5,3,5.0,1,22,1,2026-07-01,43,8557
C03904,2024-02-01,Enterprise,199,Month-to-month,Manual Invoice,UK,Finance,11,0.459,4,0,1.12,0,37,0,,31,6169
C03905,2024-05-01,Enterprise,199,1-Year,Credit Card,Australia,Education,3,0.551,1,0,5.0,0,15,0,,28,5572
C03906,2025-09-01,Basic,29,Month-to-month,Credit Card,Australia,Education,9,0.666,1,0,3.13,0,11,1,2026-03-01,7,203
C03907,2025-11-01,Enterprise,199,2-Year,Credit Card,UK,SaaS/Tech,40,0.359,5,1,4.15,1,42,0,,10,1990
C03908,2026-06-01,Pro,79,1-Year,Credit Card,Germany,SaaS/Tech,3,0.527,4,2,2.95,0,19,0,,3,237
C03909,2024-11-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Australia,Education,68,0.02,3,3,2.88,0,12,0,,22,4378
C03910,2024-08-01,Basic,29,Month-to-month,Credit Card,USA,Finance,266,0.837,6,0,4.14,0,3,0,,25,725
C03911,2024-12-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,8,0.281,2,3,3.63,1,2,1,2025-04-01,5,395
C03912,2025-03-01,Basic,29,2-Year,ACH/Bank Transfer,Australia,E-commerce,8,1.0,2,5,4.0,0,0,0,,18,522
C03913,2025-09-01,Pro,79,2-Year,Credit Card,UK,Marketing/Agency,24,1.0,4,0,4.47,0,0,0,,12,948
C03914,2024-07-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,E-commerce,12,0.505,11,2,4.39,0,9,0,,26,754
C03915,2025-07-01,Basic,29,1-Year,PayPal,Australia,Finance,14,0.337,2,1,4.23,1,0,0,,14,406
C03916,2024-04-01,Pro,79,2-Year,Credit Card,USA,Nonprofit,20,0.539,9,3,3.24,0,1,0,,29,2291
C03917,2026-04-01,Pro,79,Month-to-month,Manual Invoice,Australia,Finance,2,0.178,4,0,2.75,0,9,0,,5,395
C03918,2023-01-01,Basic,29,1-Year,PayPal,India,Healthcare,8,0.149,3,2,3.67,1,1,1,2023-02-01,2,58
C03919,2024-02-01,Pro,79,Month-to-month,Credit Card,UK,SaaS/Tech,103,0.233,7,3,3.61,2,13,1,2024-02-01,1,79
C03920,2025-06-01,Pro,79,1-Year,Credit Card,Germany,Finance,16,0.207,9,2,4.79,2,11,0,,15,1185
C03921,2024-08-01,Basic,29,1-Year,Manual Invoice,India,E-commerce,20,0.911,2,0,3.17,1,6,0,,25,725
C03922,2026-07-01,Basic,29,Month-to-month,Manual Invoice,USA,Manufacturing,5,0.71,6,0,3.43,1,0,0,,2,58
C03923,2025-09-01,Pro,79,1-Year,Manual Invoice,Canada,SaaS/Tech,23,0.508,5,0,4.29,0,19,0,,12,948
C03924,2024-11-01,Enterprise,199,1-Year,ACH/Bank Transfer,USA,SaaS/Tech,1,0.608,3,3,2.8,0,6,0,,22,4378
C03925,2024-10-01,Pro,79,1-Year,Credit Card,Germany,SaaS/Tech,6,0.021,9,1,3.79,0,4,0,,23,1817
C03926,2023-11-01,Basic,29,2-Year,ACH/Bank Transfer,USA,Healthcare,2,0.421,3,3,4.36,0,22,0,,34,986
C03927,2024-07-01,Basic,29,2-Year,ACH/Bank Transfer,UK,Finance,80,0.381,3,3,3.48,2,3,1,2024-07-01,1,29
C03928,2023-08-01,Basic,29,Month-to-month,PayPal,UK,E-commerce,5,0.646,2,1,3.45,1,6,0,,37,1073
C03929,2024-06-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,25,0.646,1,0,5.0,0,24,0,,27,2133
C03930,2025-05-01,Pro,79,1-Year,Credit Card,USA,Manufacturing,42,1.0,3,0,3.25,0,18,0,,16,1264
C03931,2024-05-01,Basic,29,Month-to-month,Manual Invoice,USA,Healthcare,37,0.254,3,2,4.87,0,1,0,,28,812
C03932,2024-04-01,Enterprise,199,Month-to-month,Credit Card,Germany,Manufacturing,41,0.17,1,0,4.79,1,11,0,,29,5771
C03933,2024-04-01,Enterprise,199,Month-to-month,Credit Card,USA,Finance,9,0.554,2,1,3.9,2,4,1,2025-03-01,12,2388
C03934,2026-05-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,E-commerce,77,0.487,6,2,3.91,0,19,0,,4,116
C03935,2023-05-01,Pro,79,Month-to-month,Credit Card,UK,Education,36,0.956,3,4,3.81,2,10,1,2023-09-01,5,395
C03936,2023-05-01,Basic,29,2-Year,Credit Card,Canada,Nonprofit,23,0.508,3,0,4.91,2,0,0,,40,1160
C03937,2025-06-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,E-commerce,16,0.371,2,1,4.08,0,34,1,2026-05-01,12,348
C03938,2026-06-01,Basic,29,1-Year,Credit Card,India,Healthcare,8,0.197,8,0,5.0,0,21,0,,3,87
C03939,2023-04-01,Basic,29,Month-to-month,Credit Card,Australia,Finance,6,0.181,9,0,4.11,0,13,0,,41,1189
C03940,2025-07-01,Basic,29,Month-to-month,Credit Card,USA,E-commerce,6,0.42,5,3,2.88,0,0,0,,14,406
C03941,2023-12-01,Basic,29,2-Year,Credit Card,USA,Manufacturing,57,0.79,5,1,3.92,2,13,0,,33,957
C03942,2025-08-01,Pro,79,1-Year,Credit Card,USA,Manufacturing,10,0.546,3,1,3.34,1,9,0,,13,1027
C03943,2026-03-01,Enterprise,199,Month-to-month,Manual Invoice,USA,Marketing/Agency,104,0.756,1,0,4.73,2,2,0,,6,1194
C03944,2023-03-01,Basic,29,Month-to-month,Credit Card,India,E-commerce,17,0.819,4,1,5.0,0,21,0,,42,1218
C03945,2023-07-01,Pro,79,Month-to-month,Credit Card,Canada,Education,4,0.842,6,3,4.75,1,12,0,,38,3002
C03946,2024-09-01,Pro,79,Month-to-month,Credit Card,USA,Education,20,0.442,4,1,5.0,1,14,0,,24,1896
C03947,2025-11-01,Pro,79,1-Year,Credit Card,Canada,Manufacturing,24,0.211,5,2,4.5,0,2,0,,10,790
C03948,2026-01-01,Pro,79,Month-to-month,ACH/Bank Transfer,Germany,E-commerce,34,0.505,1,2,4.97,1,4,0,,8,632
C03949,2024-11-01,Basic,29,1-Year,Credit Card,Germany,Marketing/Agency,4,0.39,4,3,5.0,0,6,0,,22,638
C03950,2026-07-01,Basic,29,Month-to-month,Credit Card,Germany,Marketing/Agency,101,0.356,5,3,5.0,0,14,0,,2,58
C03951,2024-09-01,Pro,79,1-Year,ACH/Bank Transfer,India,E-commerce,84,0.66,1,2,3.4,2,13,1,2025-06-01,10,790
C03952,2023-08-01,Basic,29,Month-to-month,ACH/Bank Transfer,Germany,Education,7,0.917,2,3,4.23,2,13,0,,37,1073
C03953,2024-07-01,Pro,79,2-Year,Credit Card,USA,Healthcare,63,0.689,5,0,3.53,0,14,0,,26,2054
C03954,2025-09-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,15,0.321,10,1,1.41,0,4,0,,12,348
C03955,2024-10-01,Enterprise,199,2-Year,ACH/Bank Transfer,Germany,SaaS/Tech,9,0.579,6,1,5.0,1,19,0,,23,4577
C03956,2025-09-01,Pro,79,Month-to-month,ACH/Bank Transfer,Australia,Finance,4,0.871,6,0,3.27,2,30,0,,12,948
C03957,2026-04-01,Pro,79,Month-to-month,Credit Card,USA,Marketing/Agency,58,0.441,5,1,5.0,0,0,0,,5,395
C03958,2024-04-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,6,0.703,2,0,4.99,2,5,1,2024-05-01,2,58
C03959,2025-04-01,Enterprise,199,Month-to-month,Credit Card,India,Marketing/Agency,13,0.669,3,1,3.24,2,2,0,,17,3383
C03960,2025-03-01,Pro,79,Month-to-month,Manual Invoice,India,E-commerce,103,0.306,0,2,4.77,1,10,0,,18,1422
C03961,2024-06-01,Enterprise,199,Month-to-month,Credit Card,Canada,Manufacturing,25,0.428,3,1,2.88,1,11,1,2025-11-01,18,3582
C03962,2025-08-01,Basic,29,1-Year,Credit Card,USA,SaaS/Tech,14,0.761,4,2,3.83,0,0,0,,13,377
C03963,2025-11-01,Pro,79,1-Year,Credit Card,Germany,Marketing/Agency,8,0.591,4,0,3.64,0,7,0,,10,790
C03964,2023-09-01,Pro,79,Month-to-month,ACH/Bank Transfer,Canada,Education,44,0.64,3,1,4.07,0,0,0,,36,2844
C03965,2023-04-01,Basic,29,1-Year,Credit Card,USA,E-commerce,7,0.554,3,1,4.35,1,10,0,,41,1189
C03966,2024-02-01,Pro,79,1-Year,Manual Invoice,USA,Nonprofit,87,0.988,3,1,5.0,0,4,0,,31,2449
C03967,2025-07-01,Basic,29,Month-to-month,Credit Card,Canada,Marketing/Agency,29,0.532,2,3,4.01,0,1,0,,14,406
C03968,2025-10-01,Basic,29,Month-to-month,Manual Invoice,India,Education,5,0.698,4,2,2.33,1,5,0,,11,319
C03969,2025-03-01,Enterprise,199,Month-to-month,Manual Invoice,UK,Marketing/Agency,3,0.571,4,1,3.94,0,18,0,,18,3582
C03970,2023-05-01,Basic,29,Month-to-month,Credit Card,Canada,E-commerce,154,0.389,5,1,4.43,0,12,0,,40,1160
C03971,2023-12-01,Basic,29,Month-to-month,Credit Card,Australia,Education,8,0.304,3,0,3.47,0,30,1,2024-04-01,5,145
C03972,2024-06-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Marketing/Agency,34,0.364,4,1,4.34,0,19,0,,27,2133
C03973,2025-01-01,Pro,79,Month-to-month,Credit Card,USA,Marketing/Agency,5,0.657,5,2,5.0,0,3,0,,20,1580
C03974,2025-08-01,Basic,29,Month-to-month,Credit Card,USA,Healthcare,25,0.519,3,1,4.09,2,0,1,2025-10-01,3,87
C03975,2023-07-01,Enterprise,199,1-Year,Manual Invoice,Germany,Healthcare,43,0.645,6,0,4.07,1,2,0,,38,7562
C03976,2023-03-01,Pro,79,Month-to-month,PayPal,Canada,Education,3,0.636,4,0,3.01,2,0,1,2024-03-01,13,1027
C03977,2024-12-01,Enterprise,199,Month-to-month,PayPal,Germany,Marketing/Agency,7,0.848,5,3,4.95,0,1,1,2025-08-01,9,1791
C03978,2024-07-01,Basic,29,Month-to-month,Credit Card,UK,Nonprofit,10,0.391,5,1,4.58,0,8,0,,26,754
C03979,2025-08-01,Pro,79,1-Year,Credit Card,USA,Education,4,0.911,4,0,5.0,1,0,0,,13,1027
C03980,2025-07-01,Pro,79,Month-to-month,Credit Card,USA,Marketing/Agency,31,0.734,4,0,4.95,0,1,0,,14,1106
C03981,2024-03-01,Enterprise,199,Month-to-month,Credit Card,UK,E-commerce,8,0.798,3,4,3.82,2,22,1,2026-05-01,27,5373
C03982,2026-05-01,Pro,79,1-Year,Credit Card,USA,E-commerce,19,0.768,5,1,4.34,0,7,0,,4,316
C03983,2023-11-01,Enterprise,199,Month-to-month,Credit Card,Germany,Nonprofit,4,0.964,3,1,3.01,1,0,1,2024-10-01,12,2388
C03984,2023-10-01,Basic,29,Month-to-month,Credit Card,UK,Finance,30,0.584,1,0,3.19,0,1,0,,35,1015
C03985,2026-05-01,Basic,29,1-Year,Credit Card,Germany,E-commerce,12,0.584,6,1,5.0,0,2,0,,4,116
C03986,2024-09-01,Basic,29,1-Year,Credit Card,Australia,Nonprofit,206,0.629,2,2,5.0,1,6,0,,24,696
C03987,2025-12-01,Pro,79,1-Year,Credit Card,Germany,Finance,4,0.678,2,1,5.0,0,0,0,,9,711
C03988,2024-04-01,Pro,79,Month-to-month,Credit Card,UK,Marketing/Agency,23,0.223,4,0,5.0,1,0,0,,29,2291
C03989,2025-07-01,Enterprise,199,Month-to-month,Credit Card,USA,Nonprofit,2,0.538,6,1,3.88,0,12,0,,14,2786
C03990,2023-10-01,Enterprise,199,Month-to-month,Credit Card,India,Healthcare,9,0.809,3,0,5.0,1,13,1,2024-05-01,8,1592
C03991,2026-02-01,Basic,29,2-Year,Credit Card,Canada,Education,25,0.558,4,2,4.08,1,0,0,,7,203
C03992,2023-09-01,Pro,79,Month-to-month,Manual Invoice,USA,Nonprofit,16,0.92,5,1,5.0,1,7,0,,36,2844
C03993,2023-09-01,Pro,79,2-Year,Credit Card,India,SaaS/Tech,10,0.074,2,0,3.3,0,9,1,2023-10-01,2,158
C03994,2025-11-01,Pro,79,Month-to-month,Credit Card,India,Education,8,0.817,9,2,3.56,1,22,0,,10,790
C03995,2024-12-01,Enterprise,199,1-Year,Manual Invoice,India,Manufacturing,13,0.442,6,1,4.21,0,11,0,,21,4179
C03996,2026-04-01,Pro,79,2-Year,PayPal,Germany,Finance,26,0.618,2,0,4.75,2,9,0,,5,395
C03997,2023-11-01,Pro,79,1-Year,Credit Card,Germany,E-commerce,59,0.631,0,0,4.72,0,6,0,,34,2686
C03998,2025-02-01,Pro,79,Month-to-month,Credit Card,UK,E-commerce,7,0.558,3,2,5.0,1,5,0,,19,1501
C03999,2026-01-01,Basic,29,Month-to-month,Credit Card,Canada,Manufacturing,3,0.309,2,1,4.47,1,10,0,,8,232
C04000,2025-04-01,Basic,29,2-Year,Credit Card,Canada,Marketing/Agency,27,0.53,4,1,4.92,1,24,0,,17,493
C04001,2023-05-01,Pro,79,2-Year,Credit Card,Germany,Healthcare,21,0.618,5,1,4.64,0,4,0,,40,3160
C04002,2026-02-01,Pro,79,2-Year,Manual Invoice,Canada,Marketing/Agency,12,0.406,3,0,2.91,0,13,0,,7,553
C04003,2023-04-01,Pro,79,Month-to-month,Manual Invoice,India,E-commerce,5,0.755,3,1,4.64,1,14,0,,41,3239
C04004,2024-11-01,Pro,79,1-Year,Credit Card,Canada,Manufacturing,44,0.68,4,1,3.49,0,3,0,,22,1738
C04005,2024-04-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,7,0.516,2,0,2.31,0,4,0,,29,841
C04006,2025-03-01,Basic,29,Month-to-month,Credit Card,Australia,E-commerce,15,0.506,0,3,3.11,2,4,1,2025-05-01,3,87
C04007,2026-04-01,Pro,79,Month-to-month,ACH/Bank Transfer,Australia,E-commerce,6,0.605,2,0,3.88,1,4,0,,5,395
C04008,2024-12-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,Germany,Manufacturing,8,0.738,5,0,3.35,0,27,0,,21,4179
C04009,2023-11-01,Enterprise,199,1-Year,Credit Card,Germany,Education,1,0.753,5,3,3.31,0,56,1,2024-12-01,14,2786
C04010,2024-07-01,Pro,79,Month-to-month,ACH/Bank Transfer,UK,Nonprofit,8,0.632,4,1,5.0,0,4,0,,26,2054
C04011,2023-12-01,Pro,79,2-Year,Credit Card,India,Finance,32,0.508,3,5,4.42,1,4,0,,33,2607
C04012,2025-06-01,Pro,79,Month-to-month,Credit Card,USA,Education,74,0.514,7,2,3.63,2,11,0,,15,1185
C04013,2025-03-01,Pro,79,Month-to-month,ACH/Bank Transfer,USA,Healthcare,20,0.571,6,2,4.36,0,32,0,,18,1422
C04014,2024-03-01,Basic,29,1-Year,Credit Card,UK,SaaS/Tech,118,0.603,6,1,3.51,1,3,0,,30,870
C04015,2026-02-01,Basic,29,1-Year,PayPal,India,Nonprofit,3,0.81,6,1,3.96,0,0,0,,7,203
C04016,2025-03-01,Basic,29,1-Year,Credit Card,Canada,E-commerce,5,0.787,6,2,3.57,1,2,0,,18,522
C04017,2024-02-01,Pro,79,1-Year,ACH/Bank Transfer,Canada,SaaS/Tech,7,0.483,5,0,3.93,0,8,0,,31,2449
C04018,2024-11-01,Pro,79,Month-to-month,Credit Card,UK,Marketing/Agency,19,0.557,4,1,3.61,2,1,0,,22,1738
C04019,2026-02-01,Basic,29,1-Year,Credit Card,India,E-commerce,13,0.541,6,2,3.28,0,15,0,,7,203
C04020,2023-01-01,Basic,29,Month-to-month,ACH/Bank Transfer,Canada,Nonprofit,9,0.734,5,0,4.13,1,11,1,2023-06-01,6,174
C04021,2024-10-01,Pro,79,1-Year,Credit Card,USA,Nonprofit,18,0.513,4,1,4.56,2,6,1,2025-11-01,14,1106
C04022,2025-07-01,Basic,29,Month-to-month,Credit Card,UK,Manufacturing,9,0.464,3,3,3.52,2,2,1,2025-07-01,1,29
C04023,2025-03-01,Enterprise,199,Month-to-month,Credit Card,UK,Marketing/Agency,25,0.735,3,1,2.65,1,12,1,2025-05-01,3,597
C04024,2023-09-01,Pro,79,Month-to-month,ACH/Bank Transfer,Australia,SaaS/Tech,5,0.829,2,0,3.07,1,4,1,2025-04-01,20,1580
C04025,2026-06-01,Pro,79,2-Year,Credit Card,USA,Finance,16,0.235,5,1,5.0,0,46,0,,3,237
C04026,2025-05-01,Basic,29,1-Year,ACH/Bank Transfer,USA,Healthcare,22,0.517,2,2,4.32,1,3,0,,16,464
C04027,2024-07-01,Pro,79,Month-to-month,Credit Card,India,SaaS/Tech,3,0.689,2,2,3.5,1,4,1,2025-05-01,11,869
C04028,2026-03-01,Enterprise,199,1-Year,Credit Card,USA,SaaS/Tech,13,0.818,3,0,3.71,0,16,0,,6,1194
C04029,2023-06-01,Basic,29,Month-to-month,Credit Card,USA,Finance,26,0.712,4,1,3.54,1,19,0,,39,1131
C04030,2023-10-01,Pro,79,Month-to-month,Credit Card,Canada,Finance,47,0.605,2,2,3.16,2,26,1,2024-01-01,4,316
C04031,2025-04-01,Pro,79,1-Year,Credit Card,India,Healthcare,4,0.433,2,3,3.84,0,0,0,,17,1343
C04032,2025-06-01,Pro,79,2-Year,Credit Card,USA,Education,20,0.48,4,5,3.22,1,15,0,,15,1185
C04033,2023-03-01,Pro,79,1-Year,Credit Card,USA,Education,5,0.795,2,1,4.67,0,14,0,,42,3318
C04034,2023-01-01,Pro,79,Month-to-month,PayPal,Australia,Healthcare,2,0.333,5,1,3.76,2,0,1,2024-05-01,17,1343
C04035,2025-03-01,Enterprise,199,Month-to-month,Credit Card,Germany,E-commerce,3,0.772,5,1,3.93,2,9,0,,18,3582
C04036,2026-01-01,Basic,29,Month-to-month,Credit Card,India,SaaS/Tech,67,1.0,6,1,3.74,0,4,0,,8,232
C04037,2024-06-01,Pro,79,Month-to-month,ACH/Bank Transfer,India,Nonprofit,12,0.292,4,1,4.1,0,0,0,,27,2133
C04038,2024-06-01,Pro,79,1-Year,Credit Card,USA,Healthcare,38,0.225,2,2,3.3,2,1,1,2024-06-01,1,79
C04039,2026-01-01,Pro,79,Month-to-month,Credit Card,USA,Manufacturing,98,0.452,3,1,3.94,2,3,0,,8,632
C04040,2025-01-01,Basic,29,1-Year,Credit Card,India,Finance,18,0.677,4,1,3.67,0,0,0,,20,580
C04041,2025-10-01,Pro,79,Month-to-month,PayPal,Canada,Marketing/Agency,2,0.257,2,0,2.69,1,2,0,,11,869
C04042,2024-06-01,Basic,29,Month-to-month,Credit Card,Canada,Education,3,0.944,3,2,4.1,2,2,1,2024-06-01,1,29
C04043,2023-04-01,Basic,29,1-Year,Credit Card,USA,Education,40,0.335,5,1,4.38,1,50,1,2024-05-01,14,406
C04044,2024-06-01,Basic,29,Month-to-month,ACH/Bank Transfer,USA,Manufacturing,3,0.561,2,1,4.93,0,29,0,,27,783
C04045,2025-09-01,Pro,79,Month-to-month,Credit Card,UK,Nonprofit,19,0.412,4,1,3.51,0,54,0,,12,948
C04046,2024-05-01,Basic,29,Month-to-month,Credit Card,USA,Education,33,0.665,7,0,3.46,0,0,0,,28,812
C04047,2023-04-01,Pro,79,Month-to-month,Manual Invoice,Canada,Healthcare,4,0.02,4,1,5.0,0,0,0,,41,3239
C04048,2023-06-01,Basic,29,Month-to-month,Manual Invoice,Australia,Marketing/Agency,52,0.274,5,4,3.77,2,12,1,2024-04-01,11,319
C04049,2023-11-01,Enterprise,199,1-Year,Credit Card,Canada,Healthcare,5,0.844,4,4,3.2,0,15,0,,34,6766
C04050,2025-04-01,Basic,29,1-Year,PayPal,USA,Manufacturing,9,0.472,6,2,5.0,0,11,0,,17,493
C04051,2026-02-01,Pro,79,1-Year,Manual Invoice,Australia,Manufacturing,106,0.565,4,3,1.8,0,19,0,,7,553
C04052,2025-03-01,Pro,79,1-Year,Credit Card,India,Marketing/Agency,17,0.92,2,3,3.37,1,20,0,,18,1422
C04053,2023-05-01,Pro,79,2-Year,Credit Card,India,Marketing/Agency,3,0.288,4,1,3.77,2,5,0,,40,3160
C04054,2026-03-01,Basic,29,2-Year,Credit Card,USA,SaaS/Tech,25,0.645,6,2,3.13,0,2,0,,6,174
C04055,2023-03-01,Basic,29,1-Year,Credit Card,USA,Manufacturing,23,0.93,6,1,4.1,1,7,0,,42,1218
C04056,2024-07-01,Basic,29,Month-to-month,Credit Card,India,Manufacturing,9,0.289,4,2,4.86,2,27,1,2025-06-01,12,348
C04057,2026-03-01,Pro,79,Month-to-month,Credit Card,Canada,Marketing/Agency,58,0.47,3,1,2.75,1,12,1,2026-08-01,6,474
C04058,2025-04-01,Basic,29,1-Year,ACH/Bank Transfer,USA,Finance,12,0.5,7,2,3.84,0,7,0,,17,493
C04059,2026-03-01,Enterprise,199,Month-to-month,Credit Card,Canada,Manufacturing,13,0.494,3,0,4.3,1,19,0,,6,1194
C04060,2025-01-01,Basic,29,Month-to-month,Manual Invoice,UK,Education,12,0.407,2,2,4.61,0,6,0,,20,580
C04061,2025-12-01,Pro,79,1-Year,Manual Invoice,India,Nonprofit,52,1.0,6,2,3.53,1,0,0,,9,711
C04062,2026-06-01,Enterprise,199,2-Year,ACH/Bank Transfer,Canada,Finance,22,0.317,1,0,4.07,1,18,0,,3,597
C04063,2025-02-01,Basic,29,Month-to-month,Credit Card,Germany,Education,14,0.897,5,2,4.18,1,5,0,,19,551
C04064,2024-06-01,Basic,29,Month-to-month,Manual Invoice,USA,SaaS/Tech,138,0.785,4,3,3.93,1,3,1,2024-10-01,5,145
C04065,2024-08-01,Basic,29,Month-to-month,Credit Card,USA,Nonprofit,7,0.604,3,1,5.0,0,2,0,,25,725
C04066,2024-03-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Manufacturing,3,0.717,5,1,3.06,1,0,0,,30,2370
C04067,2025-01-01,Basic,29,1-Year,Credit Card,India,Education,56,0.707,4,2,3.67,1,3,0,,20,580
C04068,2023-09-01,Basic,29,Month-to-month,Credit Card,India,Finance,8,0.799,5,2,3.04,1,14,0,,36,1044
C04069,2025-02-01,Pro,79,Month-to-month,Credit Card,India,Education,61,0.528,5,0,4.22,0,22,0,,19,1501
C04070,2026-07-01,Pro,79,Month-to-month,Credit Card,USA,Marketing/Agency,6,0.862,6,0,3.4,2,5,0,,2,158
C04071,2023-05-01,Pro,79,Month-to-month,Manual Invoice,India,Nonprofit,9,0.382,2,1,3.33,0,1,0,,40,3160
C04072,2024-08-01,Enterprise,199,Month-to-month,Manual Invoice,Australia,Education,170,0.81,1,2,3.33,0,5,0,,25,4975
C04073,2026-02-01,Pro,79,1-Year,PayPal,Germany,Marketing/Agency,11,0.442,5,2,4.99,1,7,0,,7,553
C04074,2026-05-01,Basic,29,Month-to-month,ACH/Bank Transfer,UK,Manufacturing,20,0.966,0,2,3.64,0,73,0,,4,116
C04075,2025-08-01,Pro,79,Month-to-month,Credit Card,USA,Education,8,0.443,6,4,4.59,2,8,0,,13,1027
C04076,2026-05-01,Basic,29,1-Year,Credit Card,USA,Healthcare,6,0.656,7,2,4.66,0,4,0,,4,116
C04077,2023-06-01,Basic,29,Month-to-month,ACH/Bank Transfer,India,E-commerce,18,0.64,3,2,4.28,1,0,1,2024-08-01,15,435
C04078,2025-10-01,Pro,79,Month-to-month,Credit Card,Germany,Manufacturing,11,0.697,6,1,5.0,0,18,0,,11,869
C04079,2025-08-01,Pro,79,2-Year,ACH/Bank Transfer,Australia,Nonprofit,31,0.57,3,1,2.94,2,10,1,2025-08-01,1,79
C04080,2025-07-01,Enterprise,199,Month-to-month,Credit Card,India,Marketing/Agency,27,0.187,3,1,3.95,0,0,0,,14,2786
C04081,2026-06-01,Pro,79,Month-to-month,Credit Card,Canada,Nonprofit,60,0.239,4,0,4.06,0,18,0,,3,237
C04082,2024-09-01,Pro,79,Month-to-month,Credit Card,Germany,Nonprofit,103,0.488,3,1,4.28,0,10,0,,24,1896
C04083,2026-05-01,Pro,79,Month-to-month,Credit Card,Canada,Manufacturing,5,0.575,4,1,5.0,0,2,0,,4,316
C04084,2023-06-01,Basic,29,1-Year,Credit Card,Germany,E-commerce,7,1.0,4,1,1.88,0,3,0,,39,1131
C04085,2023-03-01,Enterprise,199,Month-to-month,PayPal,UK,Education,14,0.463,1,1,4.66,0,4,0,,42,8358
C04086,2023-05-01,Pro,79,1-Year,Manual Invoice,Germany,Healthcare,22,0.695,4,2,3.57,1,3,0,,40,3160
C04087,2025-05-01,Pro,79,Month-to-month,Credit Card,UK,Manufacturing,2,0.655,4,0,2.9,0,5,0,,16,1264
C04088,2024-06-01,Basic,29,1-Year,Credit Card,Australia,Manufacturing,3,0.538,4,2,3.94,0,39,0,,27,783
C04089,2023-04-01,Enterprise,199,Month-to-month,Credit Card,India,Finance,1,0.258,1,0,4.66,0,1,0,,41,8159
C04090,2023-11-01,Basic,29,2-Year,PayPal,India,E-commerce,20,0.148,2,0,5.0,1,4,0,,34,986
C04091,2024-09-01,Enterprise,199,1-Year,Credit Card,USA,Nonprofit,7,0.761,8,0,4.94,0,40,0,,24,4776
C04092,2025-05-01,Pro,79,2-Year,ACH/Bank Transfer,USA,SaaS/Tech,8,0.366,7,1,5.0,1,1,0,,16,1264
C04093,2024-09-01,Enterprise,199,Month-to-month,Credit Card,UK,Marketing/Agency,77,0.695,1,3,2.2,0,18,1,2025-12-01,16,3184
C04094,2025-04-01,Basic,29,Month-to-month,Credit Card,UK,Education,38,0.634,5,1,2.8,0,3,1,2025-08-01,5,145
C04095,2025-10-01,Basic,29,Month-to-month,PayPal,UK,E-commerce,42,0.569,4,2,4.5,0,8,0,,11,319
C04096,2023-03-01,Basic,29,Month-to-month,Credit Card,USA,E-commerce,7,0.546,4,0,3.8,1,4,0,,42,1218
C04097,2025-10-01,Pro,79,1-Year,ACH/Bank Transfer,USA,Education,85,0.739,6,6,5.0,0,32,0,,11,869
C04098,2024-05-01,Pro,79,2-Year,PayPal,Germany,Manufacturing,111,0.649,3,0,3.06,0,4,0,,28,2212
C04099,2025-11-01,Enterprise,199,Month-to-month,ACH/Bank Transfer,India,Manufacturing,72,0.854,1,0,3.78,0,0,0,,10,1990
C04100,2025-05-01,Enterprise,199,2-Year,PayPal,Canada,Finance,43,0.742,6,3,4.95,2,28,0,,16,3184
C04101,2024-06-01,Pro,79,2-Year,PayPal,India,Education,15,0.469,3,3,3.95,1,11,0,,27,2133
C04102,2025-01-01,Pro,79,Month-to-month,Credit Card,Australia,Nonprofit,75,0.103,5,2,2.17,0,2,1,2025-03-01,3,237
C04103,2025-08-01,Pro,79,Month-to-month,PayPal,USA,E-commerce,59,0.11,3,3,3.56,2,6,1,2025-10-01,3,237
C04104,2024-10-01,Basic,29,Month-to-month,Credit Card,Australia,Education,20,0.927,3,0,1.68,0,15,1,2025-06-01,9,261
C04105,2023-11-01,Basic,29,1-Year,Credit Card,UK,Healthcare,2,0.715,10,0,3.11,0,4,0,,34,986
C04106,2024-07-01,Basic,29,Month-to-month,PayPal,Canada,SaaS/Tech,15,0.434,2,0,3.84,1,9,0,,26,754
C04107,2024-08-01,Pro,79,Month-to-month,Credit Card,Germany,Marketing/Agency,2,0.615,4,3,4.64,0,0,0,,25,1975
